33,154,0.6219922565431382,0.809931793149651,11,10,0.5345287746653307,0.0917586779301785
35,176,0.8542518171186919,0.4846980282136232,10,9,0.3856307422860852,0.04448412438796343
34,106,0.6137864644322096,0.10568914453593443,6,5,0.5368724398222577,0.006232918636460927
34,90,0.8381740803629107,0.6516865307035763,7,4,0.2331553578818499,0.13046220098893302
34,6,0.32558909402362984,0.31513634043636807,12,3,0.1307050682302475,0.0386942731681157
34,80,0.6802666447482348,0.4078758322904018,6,12,0.12438547954112916,0.10090586671445714
34,108,0.723609734436341,0.5940465276187716,8,8,0.5798499449287633,0.148054932866793
34,65,0.824392623111631,0.4457177248744615,3,10,0.5829911197517037,0.08688653292471389
35,83,0.39627198359748067,0.8332312117839489,7,7,0.2517056330412957,0.10074986333965213
34,82,0.623040087842073,0.14504803831319746,5,13,0.1266636965492188,0.08483540095070137
34,42,0.5775073112611049,0.5755009030579399,6,1,0.47519602684652906,0.1026303527668981
31,150,0.40023754199436884,0.42640829609112585,10,12,0.5594812357764675,0.07113679933341974
35,84,0.5557287876791601,0.28702054693721557,14,12,0.6894481075397023,0.13153043995040353
34,77,0.7112545188937862,0.08483403174989157,1,2,0.5685634299166243,0.05489063003513954
35,16,0.7086971871622427,0.09176481194475436,8,11,0.447380826878626,0.030859689535735535
33,90,0.3951368331774321,0.7314811270913519,2,9,0.32134857614581214,0.04171745666504454
34,102,0.3298622567725638,0.9140272416983264,5,9,0.2257018326190982,0.14835755379779256
35,199,0.642129023289763,0.7262538758370227,11,10,0.5363375676666244,0.07831386835537603
32,71,0.6291999310260092,0.4103697023153521,2,4,0.5940328814215885,0.05446057168448027
35,196,0.6615841373676014,0.7486930193907299,4,12,0.6136409375291384,0.0033783328886792694
35,188,0.7421562821793466,0.674644426986961,11,13,0.4041061386458893,0.07465633065522369
35,199,0.5550304508693672,0.09978602915191,2,13,0.1592146626834882,0.02937881590807142
32,140,0.6596387668116312,0.4908680022282391,9,5,0.3102132457348582,0.1438764673518136
35,77,0.38573349718655,0.6420871809699282,10,2,0.42106432091415835,0.11681602712264917
35,54,0.7691468619266151,0.8801427275431882,3,9,0.6554031102090025,0.04603657077602764
35,97,0.3472716442731235,0.2726877256729513,10,6,0.5751459017274961,0.026136506058744884
33,177,0.5013984687442827,0.6687643881875486,2,3,0.5379938994047341,0.12195647083278463
34,182,0.7620467241628321,0.9319998838911604,13,10,0.37507139339599005,0.13949888008568984
31,181,0.8848138450297143,0.23056155720681318,7,3,0.33939742409150736,0.06515864923956079
34,170,0.6894493057385567,0.4727863169707349,5,4,0.5936895746273524,0.14771275616849247
34,113,0.633124626114145,0.11718679004406606,2,4,0.46016842302573613,0.03700062505002697
33,98,0.6756640973670137,0.6705621483122434,12,5,0.3355224858397927,0.1067292729263815
33,128,0.7376652300848161,0.632089839251751,5,5,0.5725019153092177,0.04793574924435284
34,192,0.4656545199150973,0.34598707582313515,12,7,0.16673001030514778,0.14990684088486164
35,75,0.6992328932585363,0.10456326673264203,6,9,0.588691048638335,0.03283965087793231
